id,topic,text,label,source,word_count
558,Digital marketing,"Targeting, viewability, brand safety, and invalid traffic all are aspects used by marketers to help advocate digital advertising. Cookies are a form of digital advertising, which are tracking tools within desktop devices, causing difficulty, with shortcomings including deletion by web browsers, the inability to sort between multiple users of a device, inaccurate estimates for unique visitors, overstating reach, understanding frequency, problems with ad servers, which cannot distinguish between when cookies have been deleted and when consumers have not previously been exposed to an ad. Due to the inaccuracies influenced by cookies, demographics in the target market are low and vary. Another element, which is affected by digital marketing, is 'viewability' or whether the ad was actually seen by the consumer. Many ads are not seen by a consumer and may never reach the right demographic segment. Brand safety is another issue of whether or not the ad was produced in the context of being unethical or having offensive content. Recognizing fraud when an ad is exposed is another challenge marketers face. This relates to invalid traffic as premium sites are more effective at detecting fraudulent traffic, although non-premium sites are more so the problem.",0,wikipedia,194
559,Digital marketing,"Affiliate marketing - Affiliate marketing is perceived to not be considered a safe, reliable, and easy means of marketing through online platforms. This is due to a lack of reliability in terms of affiliates that can produce the demanded number of new customers. As a result of this risk and bad affiliates, it leaves the brand prone to exploitation in terms of claiming commission that isn't honestly acquired. Legal means may offer some protection against this, yet there are limitations in recovering any losses or investment. Despite this, affiliate marketing allows the brand to market towards smaller publishers and websites with smaller traffic. Brands that choose to use this marketing often should beware of such risks involved and look to associate with affiliates in which rules are laid down between the parties involved to assure and minimize the risk involved.",0,wikipedia,140
560,Digital marketing,"Email marketing - Email marketing in comparison to other forms of digital marketing is considered cheap. It is also a way to rapidly communicate a message such as their value proposition to existing or potential customers. Yet this channel of communication may be perceived by recipients to be bothersome and irritating especially to new or potential customers, therefore the success of email marketing is reliant on the language and visual appeal applied. In terms of visual appeal, there are indications that using graphics/visuals that are relevant to the message which is attempting to be sent, yet less visual graphics to be applied with initial emails are more effective in-turn creating a relatively personal feel to the email. In terms of language, the style is the main factor in determining how captivating the email is. Using a casual tone invokes a warmer, gentler and more inviting feel to the email, compared to a more formal tone.",0,wikipedia,155
561,Digital marketing,"Social Media Marketing – The term 'Digital Marketing' has a number of marketing facets as it supports different channels used in and among these, comes the Social Media. When we use social media channels (Facebook, Twitter, Pinterest, Instagram, Google+, etc.) to market a product or service, the strategy is called Social Media Marketing. It is a procedure wherein strategies are made and executed to draw in traffic for a website or to gain the attention of buyers over the web using different social media platforms.",0,wikipedia,85
562,Digital marketing,"In-game advertising – In-Game advertising is defined as the ""inclusion of products or brands within a digital game."" The game allows brands or products to place ads within their game, either in a subtle manner or in the form of an advertisement banner. There are many factors that exist in whether brands are successful in the advertising of their brand/product, these being: Type of game, technical platform, 3-D and 4-D technology, game genre, congruity of brand and game, prominence of advertising within the game. Individual factors consist of attitudes towards placement advertisements, game involvement, product involvement, flow, or entertainment. The attitude towards the advertising also takes into account not only the message shown but also the attitude towards the game. Dependent on how enjoyable the game is will determine how the brand is perceived, meaning if the game isn't very enjoyable the consumer may subconsciously have a negative attitude towards the brand/product being advertised. In terms of Integrated Marketing Communication ""integration of advertising in digital games into the general advertising, communication, and marketing strategy of the firm"" is important as it results in a more clarity about the brand/product and creates a larger overall effect.",0,wikipedia,195
563,Digital marketing,"Digital marketing used to rely primarily on self-regulation included in the ICC Code, which included rules that apply to marketing communications using digital interactive media. However, self-regulation has proved largely ineffective, leading to the consolidation of market power in a few firms, including Google, which has been determined to hold monopolies in search marketing and digital advertising. While self-regulation codes still exist, government regulation is increasing in multiple jurisdictions, including California's legislation on targeting advertising online. In Europe, digital marketing is regulated through multiple codes, of which the most important is the Digital Services Act, which entered into force on 17 February, 2024. Other regulations focus on user privacy and data management such as the General Data Protection Regulation (GDPR).",0,wikipedia,120
564,E-commerce,"E-commerce (electronic commerce) refers to commercial activities including the electronic buying or selling products and services which are conducted on online platforms or over the Internet. E-commerce draws on technologies such as mobile commerce, electronic funds transfer, supply chain management, Internet marketing, online transaction processing, electronic data interchange (EDI), inventory management systems, and automated data collection systems. E-commerce is a part of retail. It is the largest segment of the electronics industry and is in turn driven by the technological advances of the semiconductor industry.",0,wikipedia,85
565,E-commerce,"E-commerce typically uses the web for at least a part of a transaction's life cycle although it may also use other technologies such as e-mail. Typical e-commerce transactions include the purchase of products (such as books from Amazon) or services (such as music downloads in the form of digital distribution such as the iTunes Store). There are three areas of e-commerce: online retailing, electronic markets, and online auctions. E-commerce is supported by electronic business. The existence value of e-commerce is to allow consumers to shop online and pay online through the Internet, saving the time and space of customers and enterprises, greatly improving transaction efficiency, especially for busy office workers, and also saving a lot of valuable time.",0,wikipedia,118
566,E-commerce,"In the United States, California's Electronic Commerce Act (1984), enacted by the Legislature, the more recent California Privacy Rights Act (2020), enacted through a popular election proposition and to control specifically how electronic commerce may be conducted in California. In the US in its entirety, electronic commerce activities are regulated more broadly by the Federal Trade Commission (FTC). These activities include the use of commercial e-mails, online advertising and consumer privacy. The CAN-SPAM Act of 2003 establishes national standards for direct marketing over e-mail. The Federal Trade Commission Act regulates all forms of advertising, including online advertising, and states that advertising must be truthful and non-deceptive. Using its authority under Section 5 of the FTC Act, which prohibits unfair or deceptive practices, the FTC has brought a number of cases to enforce the promises in corporate privacy statements, including promises about the security of consumers' personal information. As a result, any corporate privacy policy related to e-commerce activity may be subject to enforcement by the FTC.",0,wikipedia,166
567,E-commerce,"Internationally there is the International Consumer Protection and Enforcement Network (ICPEN), which was formed in 1991 from an informal network of government customer fair trade organisations. The purpose was stated as being to find ways of co-operating on tackling consumer problems connected with cross-border transactions in both goods and services, and to help ensure exchanges of information among the participants for mutual benefit and understanding. From this came Econsumer.gov, an ICPEN initiative since April 2001. It is a portal to report complaints about online and related transactions with foreign companies.",0,wikipedia,90
568,E-commerce,"The European Union undertook an extensive enquiry into e-commerce in 2015–16 which observed significant growth in the development of e-commerce, along with some developments which raised concerns, such as increased use of selective distribution systems, which allow manufacturers to control routes to market, and ""increased use of contractual restrictions to better control product distribution"". The European Commission felt that some emerging practices might be justified if they could improve the quality of product distribution, but ""others may unduly prevent consumers from benefiting from greater product choice and lower prices in e-commerce and therefore warrant Commission action"" in order to promote compliance with EU competition rules.",0,wikipedia,105
569,E-commerce,"In the United Kingdom, the Financial Services Authority (FSA) was formerly the regulating authority for most aspects of the EU's Payment Services Directive (PSD), until its replacement in 2013 by the Prudential Regulation Authority and the Financial Conduct Authority. The UK implemented the PSD through the Payment Services Regulations 2009 (PSRs), which came into effect on 1 November 2009. The PSR affects firms providing payment services and their customers. These firms include banks, non-bank credit card issuers and non-bank merchant acquirers, e-money issuers, etc. The PSRs created a new class of regulated firms known as payment institutions (PIs), who are subject to prudential requirements. Article 87 of the PSD required the European Commission to report on the implementation and impact of the PSD by 1 November 2012.",0,wikipedia,127
570,E-commerce,"In China, the Telecommunications Regulations of the People's Republic of China (promulgated on 25 September 2000), stipulated the Ministry of Industry and Information Technology (MIIT) as the government department regulating all telecommunications related activities, including electronic commerce. On the same day, the Administrative Measures on Internet Information Services were released, the first administrative regulations to address profit-generating activities conducted through the Internet, and lay the foundation for future regulations governing e-commerce in China. On 28 August 2004, the eleventh session of the tenth NPC Standing Committee adopted an Electronic Signature Law, which regulates data message, electronic signature authentication and legal liability issues. It is considered the first law in China's e-commerce legislation. It was a milestone in the course of improving China's electronic commerce legislation, and also marks the entering of China's rapid development stage for electronic commerce legislation.",0,wikipedia,139
571,E-commerce,"Cross-border e-Commerce is also an essential field for e-Commerce businesses. It has responded to the trend of globalization. It shows that numerous firms have opened up new businesses, expanded new markets, and overcome trade barriers; more and more enterprises have started exploring the cross-border cooperation field. In addition, compared with traditional cross-border trade, the information on cross-border e-commerce is more concealed. In the era of globalization, cross-border e-commerce for inter-firm companies means the activities, interactions, or social relations of two or more e-commerce enterprises. However, the success of cross-border e-commerce promotes the development of small and medium-sized firms, and it has finally become a new transaction mode. It has helped the companies solve financial problems and realize the reasonable allocation of resources field. SMEs (small and medium enterprises) can also precisely match the demand and supply in the market, having the industrial chain majorization and creating more revenues for companies.",0,wikipedia,150
572,E-commerce,"For traditional businesses, one research stated that information technology and cross-border e-commerce is a good opportunity for the rapid development and growth of enterprises. Many companies have invested an enormous volume of investment in mobile applications. The DeLone and McLean Model stated that three perspectives contribute to a successful e-business: information system quality, service quality and users' satisfaction. There is no limit of time and space, there are more opportunities to reach out to customers around the world, and to cut down unnecessary intermediate links, thereby reducing the cost price, and can benefit from one on one large customer data analysis, to achieve a high degree of personal customization strategic plan, in order to fully enhance the core competitiveness of the products in the company.",0,wikipedia,125
573,E-commerce,"The future trends in the GCC countries will be similar to that of the western countries. Despite the forces that push business to adapt e-commerce as a means to sell goods and products, the manner in which customers make purchases is similar in countries from these two regions. For instance, there has been an increased usage of smartphones which comes in conjunction with an increase in the overall internet audience from the regions. Yuldashev writes that consumers are scaling up to more modern technology that allows for mobile marketing.",0,wikipedia,89
574,E-commerce,"However, the percentage of smartphone and internet users who make online purchases is expected to vary in the first few years. It will be independent on the willingness of the people to adopt this new trend (The Statistics Portal). For example, UAE has the greatest smartphone penetration of 73.8 per cent and has 91.9 per cent of its population has access to the internet. On the other hand, smartphone penetration in Europe has been reported to be at 64.7 per cent (The Statistics Portal). Regardless, the disparity in percentage between these regions is expected to level out in future because e-commerce technology is expected to grow to allow for more users.",0,wikipedia,111
575,E-commerce,"The e-commerce business within these two regions will result in competition. Government bodies at the country level will enhance their measures and strategies to ensure sustainability and consumer protection (Krings, et al.). These increased measures will raise the environmental and social standards in the countries, factors that will determine the success of the e-commerce market in these countries. For example, an adoption of tough sanctions will make it difficult for companies to enter the e-commerce market while lenient sanctions will allow ease of companies. As such, the future trends between GCC countries and the Western countries will be independent of these sanctions (Krings, et al.). These countries need to make rational conclusions in coming up with effective sanctions.",0,wikipedia,118
576,E-commerce,"India had an Internet user base of about 460 million as of December 2017. Despite being the third largest user base in the world, the penetration of the Internet is low compared to markets like the United States, United Kingdom or France but is growing at a much faster rate, adding around six million new entrants every month. In India, cash on delivery is the most preferred payment method, accumulating 75% of the e-retail activities. The India retail market was expected to rise from 2.5% in 2016 to 5% in 2020.",0,wikipedia,91
577,E-commerce,"Logistics in e-commerce mainly concerns fulfillment. Online markets and retailers have to find the best possible way to fill orders and deliver products. Small companies usually control their own logistic operation because they do not have the ability to hire an outside company. Most large companies hire a fulfillment service that takes care of a company's logistic needs. The optimization of logistics processes that contains long-term investment in an efficient storage infrastructure system and adoption of inventory management strategies is crucial to prioritize customer satisfaction throughout the entire process, from order placement to final delivery.",0,wikipedia,95
578,E-commerce,"E-commerce markets grew at noticeable rates. The online market was expected to grow by 56% in 2015–2020. In 2017, retail e-commerce sales worldwide amounted to 2.3 trillion US dollars and e-retail revenues were projected to grow to 4.891 trillion US dollars in 2021. Traditional markets are only expected 2% growth during the same time. Brick and mortar retailers are struggling because of online retailer's ability to offer lower prices and higher efficiency. Many larger retailers are able to maintain a presence offline and online by linking physical and online offerings.",0,wikipedia,90
579,E-commerce,"E-commerce allows customers to overcome geographical barriers and allows them to purchase products anytime and from anywhere. Online and traditional markets have different strategies for conducting business. Traditional retailers offer fewer assortment of products because of shelf space where, online retailers often hold no inventory but send customer orders directly to the manufacturer. Dropshipping is a means of shipping goods from a manufacturer or wholesaler directly to a customer instead of to a retailer. This process results in the vendor not holding any stock but serves as an intermediary between the buyer and the third-party supplier. The dropshipping market is expected to reach $1.51 Tn by 2032, according to a Global Market Insights report, which studied the main dropshipping markets, including Alibaba.com, Chinabrands.com, Doba, Printful, Salehoo, Shopify, and Spocket. The pricing strategies are also different for traditional and online retailers. Traditional retailers base their prices on store traffic and the cost to keep inventory. Online retailers base prices on the speed of delivery.",0,wikipedia,163
580,E-commerce,"There are two ways for marketers to conduct business through e-commerce: fully online or online along with a brick and mortar store. Online marketers can offer lower prices, greater product selection, and high efficiency rates. Many customers prefer online markets if the products can be delivered quickly at relatively low price. However, online retailers cannot offer the physical experience that traditional retailers can. It can be difficult to judge the quality of a product without the physical experience, which may cause customers to experience product or seller uncertainty. Another issue regarding the online market is concerns about the security of online transactions. Many customers remain loyal to well-known retailers because of this issue.",0,wikipedia,113
581,E-commerce,"E-commerce has the capability to integrate all inter-company and intra-company functions, meaning that the three flows (physical flow, financial flow and information flow) of the supply chain could be also affected by e-commerce. The affections on physical flows improved the way of product and inventory movement level for companies. For the information flows, e-commerce optimized the capacity of information processing than companies used to have, and for the financial flows, e-commerce allows companies to have more efficient payment and settlement solutions.",0,wikipedia,81
582,E-commerce,"In addition, e-commerce has a more sophisticated level of impact on supply chains: Firstly, the performance gap will be eliminated since companies can identify gaps between different levels of supply chains by electronic means of solutions; Secondly, as a result of e-commerce emergence, new capabilities such implementing ERP systems, like SAP ERP, Xero, or Megaventory, have helped companies to manage operations with customers and suppliers. Yet these new capabilities are still not fully exploited. Thirdly, technology companies would keep investing on new e-commerce software solutions as they are expecting investment return. Fourthly, e-commerce would help to solve many aspects of issues that companies may feel difficult to cope with, such as political barriers or cross-country changes. Finally, e-commerce provides companies a more efficient and effective way to collaborate with each other within the supply chain.",0,wikipedia,135
583,E-commerce,"E-commerce helps create new job opportunities due to information related services, software app and digital products. It also causes job losses. The areas with the greatest predicted job-loss are retail, postal, and travel agencies. The development of e-commerce will create jobs that require highly skilled workers to manage large amounts of information, customer demands, and production processes. In contrast, people with poor technical skills cannot enjoy the wages welfare. On the other hand, because e-commerce requires sufficient stocks that could be delivered to customers in time, the warehouse becomes an important element. Warehouse needs more staff to manage, supervise and organize, thus the condition of warehouse environment will be concerned by employees.",0,wikipedia,112
584,Finance,"Due to its wide scope, a broad range of subfields exists within finance. Asset-, money-, risk- and investment management aim to maximize value and minimize volatility. Financial analysis assesses the viability, stability, and profitability of an action or entity. Some fields are multidisciplinary, such as mathematical finance, financial law, financial economics, financial engineering and financial technology. These fields are the foundation of business and accounting. In some cases, theories in finance can be tested using the scientific method, covered by experimental finance.",0,wikipedia,82
585,Finance,"As outlined, the financial system consists of the flows of capital that take place between individuals and households (personal finance), governments (public finance), and businesses (corporate finance). ""Finance"" thus studies the process of channeling money from savers and investors to entities that need it. Savers and investors have money available which could earn interest or dividends if put to productive use. Individuals, companies and governments must obtain money from some external source, such as loans or credit, when they lack sufficient funds to run their operations.",0,wikipedia,86
586,Finance,"In general, an entity whose income exceeds its expenditure can lend or invest the surplus with the aim of earning a fair return. Correspondingly, an entity where income is less than expenditure can raise capital usually in one of two ways: (i) by borrowing in the form of a loan (private individuals), or by selling government or corporate bonds; (ii) by a corporation selling equity, also called stock or shares (which may take various forms: preferred stock or common stock). The owners of both bonds and stock may be institutional investors—financial institutions such as investment banks and pension funds—or private individuals, called private investors or retail investors. (See Financial market participants.)",0,wikipedia,111
587,Finance,"A bank aggregates the activities of many borrowers and lenders. Banks accept deposits from individuals and businesses, paying interest on these funds. The bank then lends these deposits to borrowers, facilitating transactions between borrowers and lenders of various sizes and enabling efficient financial coordination. Investing typically entails the purchase of stock, either individual securities or via a mutual fund, for example. Stocks are usually sold by corporations to investors so as to raise required capital in the form of ""equity financing"", as distinct from the debt financing described above. The financial intermediaries here are the investment banks (which find the initial investors and facilitate the listing of the securities, typically shares and bonds), the securities exchanges (which allow their trade thereafter), and the various investment service providers (including mutual funds, pension funds, wealth managers, and stock brokers, typically servicing retail investors).",0,wikipedia,141
588,Finance,"Personal finance refers to the practice of budgeting to ensure enough funds are available to meet basic needs, while ensuring there is only a reasonable level of risk to lose said capital. Personal finance may involve paying for education, financing durable goods such as real estate and cars, buying insurance, investing, and saving for retirement. Personal finance may also involve paying for a loan or other debt obligations. The main areas of personal finance are considered to be income, spending, saving, investing, and protection. The following steps, as outlined by the Financial Planning Standards Board, suggest that an individual will understand a potentially secure personal finance plan after:",0,wikipedia,108
589,Finance,"Corporate finance deals with the actions that managers take to increase the value of the firm to the shareholders, the sources of funding and the capital structure of corporations, and the tools and analysis used to allocate financial resources. While corporate finance is in principle different from managerial finance, which studies the financial management of all firms rather than corporations alone, the concepts are applicable to the financial problems of all firms, and this area is then often referred to as ""business finance"".",0,wikipedia,83
590,Finance,"Financial managers—i.e. as distinct from corporate financiers—focus more on the short term elements of profitability, cash flow, and ""working capital management"" (inventory, credit and debtors), which is concerned about the daily funding operations, and the goal is to maintain liquidity, minimize risk and maximize efficiency ensuring that the firm can safely and profitably carry out its financial and operational objectives; i.e. that it: (1) can service both maturing short-term debt repayments, and scheduled long-term debt payments, and (2) has sufficient cash flow for ongoing and upcoming operational expenses. (See Financial management and FP&A.)",0,wikipedia,93
591,Finance,"Additional to this diversification, the fundamental risk mitigant employed, investment managers will apply various hedging techniques as appropriate, these may relate to the portfolio as a whole or to individual stocks. Bond portfolios are often (instead) managed via cash flow matching or immunization, while for derivative portfolios and positions, traders use ""the Greeks"" to measure and then offset sensitivities. In parallel, managers – active and passive – will monitor tracking error, thereby minimizing and preempting any underperformance vs their ""benchmark"".",0,wikipedia,80
592,Finance,"Financial risk management is related to corporate finance in two ways. Firstly, firm exposure to market risk is a direct result of previous capital investments and funding decisions; while credit risk arises from the business's credit policy and is often addressed through credit insurance and provisioning. Secondly, both disciplines share the goal of enhancing or at least preserving, the firm's economic value, and in this context overlaps also enterprise risk management, typically the domain of strategic management. Here, businesses devote much time and effort to forecasting, analytics and performance monitoring. (See ALM and treasury management.)",0,wikipedia,95
593,Finance,"For banks and other wholesale institutions, risk management focuses on managing, and as necessary hedging, the various positions held by the institution—both trading positions and long term exposures—and on calculating and monitoring the resultant economic capital, and regulatory capital under Basel III. The calculations here are mathematically sophisticated, and within the domain of quantitative finance as below. Credit risk is inherent in the business of banking, but additionally, these institutions are exposed to counterparty credit risk. Banks typically employ Middle office ""Risk Groups"", whereas front office risk teams provide risk ""services"" (or ""solutions"") to customers.",0,wikipedia,95
594,Finance,"Asset pricing theory develops the models used in determining the risk-appropriate discount rate, and in pricing derivatives; and includes the portfolio- and investment theory applied in asset management. The analysis essentially explores how rational investors would apply risk and return to the problem of investment under uncertainty, producing the key ""Fundamental theorem of asset pricing"". Here, the twin assumptions of rationality and market efficiency lead to modern portfolio theory (the CAPM), and to the Black–Scholes theory for option valuation. At more advanced levels—and often in response to financial crises—the study then extends these ""neoclassical"" models to incorporate phenomena where their assumptions do not hold, or to more general settings.",0,wikipedia,109
595,Finance,"Experimental finance aims to establish different market settings and environments to experimentally observe and provide a lens through which science can analyze agents' behavior and the resulting characteristics of trading flows, information diffusion, and aggregation, price setting mechanisms, and returns processes. Researchers in experimental finance study how well existing financial economics theories make accurate predictions and seek to validate them. They also aim to discover new principles to extend these theories for future financial decisions. This research often involves conducting trading simulations or observing human behavior in artificial, competitive, market-like environments.",0,wikipedia,91
596,Finance,"and is relevant when making a decision that can impact either negatively or positively on one of their areas. With more in-depth research into behavioral finance, it is possible to bridge what actually happens in financial markets with analysis based on financial theory. Behavioral finance has grown over the last few decades to become an integral aspect of finance. Nowadays there is a need for more theory and testing of the effects of feelings on financial decisions. Especially, because now the time has come to move beyond behavioral finance to social finance, which studies the structure of social interactions, how financial ideas spread, and how social processes affect financial decisions and outcomes.",0,wikipedia,112
597,Finance,"The origin of finance can be traced to the beginning of state formation and trade during the Bronze Age. The earliest historical evidence of finance is dated to around 3000 BCE. Banking originated in West Asia, where temples and palaces were used as safe places for the storage of valuables. Initially, the only valuable that could be deposited was grain, but cattle and precious materials were eventually included. During the same period, the Sumerian city of Uruk in Mesopotamia supported trade by lending as well as the use of interest. In Sumerian, ""interest"" was mas, which translates to ""calf"". In Greece and Egypt, the words used for interest, tokos and ms respectively, meant ""to give birth"". In these cultures, interest indicated a valuable increase, and seemed to consider it from the lender's point of view. The Code of Hammurabi (1792–1750 BCE) included laws governing banking operations. The Babylonians were accustomed to charging interest at the rate of 20 percent per year. By 1200 BCE, cowrie shells were used as a form of money in China.",0,wikipedia,175
598,Finance,"The use of coins as a means of representing money began in the years between 700 and 500 BCE. Herodotus mentions the use of crude coins in Lydia around 687 BCE and, by 640 BCE, the Lydians had started to use coin money more widely and opened permanent retail shops. Shortly after, cities in Classical Greece, such as Aegina, Athens, and Corinth, started minting their own coins between 595 and 570 BCE. During the Roman Republic, interest was outlawed by the Lex Genucia reforms in 342 BCE, though the provision went largely unenforced. Under Julius Caesar, a ceiling on interest rates of 12% was set, and much later under Justinian it was lowered even further to between 4% and 8%.",0,wikipedia,120
599,Stock market,"A stock exchange is an exchange (or bourse) where stockbrokers and traders can buy and sell shares (equity stock), bonds, and other securities. Many large companies have their stocks listed on a stock exchange. This makes the stock more liquid and thus more attractive to many investors. The exchange may also act as a guarantor of settlement. These and other stocks may also be traded ""over the counter"" (OTC), that is, through a dealer. Some large companies will have their stock listed on more than one exchange in different countries, so as to attract international investors.",0,wikipedia,96
600,Stock market,"The New York Stock Exchange (NYSE) is a physical exchange, with a hybrid market for placing orders electronically from any location as well as on the trading floor. Orders executed on the trading floor enter by way of exchange members and flow down to a floor broker, who submits the order electronically to the floor trading post for the Designated market maker (""DMM"") for that stock to trade the order. The DMM's job is to maintain a two-sided market, making orders to buy and sell the security when there are no other buyers or sellers. If a bid–ask spread exists, no trade immediately takes place – in this case, the DMM may use their own resources (money or stock) to close the difference. Once a trade has been made, the details are reported on the ""tape"" and sent back to the brokerage firm, which then notifies the investor who placed the order. Computers play an important role, especially for program trading.",0,wikipedia,161
601,Stock market,"People trading stock will prefer to trade on the most popular exchange since this gives the largest number of potential counter parties (buyers for a seller, sellers for a buyer) and probably the best price. However, there have always been alternatives such as brokers trying to bring parties together to trade outside the exchange. Some third markets that were popular are Instinet, and later Island and Archipelago (the latter two have since been acquired by Nasdaq and NYSE, respectively). One advantage is that this avoids the commissions of the exchange. However, it also has problems such as adverse selection. Financial regulators have probed dark pools.",0,wikipedia,105
602,Stock market,"Direct ownership of stock by individuals rose slightly from 17.8% in 1992 to 17.9% in 2007, with the median value of these holdings rising from $14,778 to $17,000. Indirect participation in the form of retirement accounts rose from 39.3% in 1992 to 52.6% in 2007, with the median value of these accounts more than doubling from $22,000 to $45,000 in that time. Rydqvist, Spizman, and Strebulaev attribute the differential growth in direct and indirect holdings to differences in the way each are taxed in the United States. Investments in pension funds and 401ks, the two most common vehicles of indirect participation, are taxed only when funds are withdrawn from the accounts. Conversely, the money used to directly purchase stock is subject to taxation as are any dividends or capital gains they generate for the holder. In this way, the current tax code incentivizes individuals to invest indirectly.",0,wikipedia,147
603,Stock market,"The racial composition of stock market ownership shows households headed by whites are nearly four and six times as likely to directly own stocks than households headed by blacks and Hispanics respectively. As of 2011 the national rate of direct participation was 19.6%, for white households the participation rate was 24.5%, for black households it was 6.4% and for Hispanic households it was 4.3%. Indirect participation in the form of 401k ownership shows a similar pattern with a national participation rate of 42.1%, a rate of 46.4% for white households, 31.7% for black households, and 25.8% for Hispanic households. Households headed by married couples participated at rates above the national averages with 25.6% participating directly and 53.4% participating indirectly through a retirement account. 14.7% of households headed by men participated in the market directly and 33.4% owned stock through a retirement account. 12.6% of female-headed households directly owned stock and 28.7% owned stock indirectly.",0,wikipedia,154
604,Stock market,"A 2003 paper by Annette Vissing-Jørgensen attempts to explain disproportionate rates of participation along wealth and income groups as a function of fixed costs associated with investing. Her research concludes that a fixed cost of $200 per year is sufficient to explain why nearly half of all U.S. households do not participate in the market. Participation rates have been shown to strongly correlate with education levels, promoting the hypothesis that information and transaction costs of market participation are better absorbed by more educated households. Behavioral economists Harrison Hong, Jeffrey Kubik and Jeremy Stein suggest that sociability and participation rates of communities have a statistically significant impact on an individual's decision to participate in the market. Their research indicates that social individuals living in states with higher than average participation rates are 5% more likely to participate than individuals that do not share those characteristics. This phenomenon also explained in cost terms. Knowledge of market functioning diffuses through communities and consequently lowers transaction costs associated with investing.",0,wikipedia,166
605,Stock market,"In 12th-century France, the courtiers de change were concerned with managing and regulating the debts of agricultural communities on behalf of the banks. Because these men also traded with debts, they could be called the first brokers. The Italian historian Lodovico Guicciardini described how, in late 13th-century Bruges, commodity traders gathered outdoors at a market square containing an inn owned by a family called Van der Beurze, and in 1409 they became the ""Brugse Beurse"", institutionalizing what had been, until then, an informal meeting. The idea quickly spread around Flanders and neighboring countries and ""Beurzen"" soon opened in Ghent and Rotterdam. International traders, and specially the Italian bankers, present in Bruges since the early 13th-century, took back the word in their countries to define the place of a stock market exchange: first the Italians (borsa), but soon also the French (bourse), the Germans (börse), Russians (birža), Czechs (burza), Swedes (börs), Danes and Norwegians (børs). In most languages, the word coincides with that for money bag, dating back to the Latin ""bursa"", from which also derives the name of the Van der Beurse family.",0,wikipedia,183
606,Stock market,"In the middle of the 13th century, Venetian bankers began to trade in government securities. In 1351 the Venetian government outlawed spreading rumors intended to lower the price of government funds. Bankers in Pisa, Verona, Genoa and Florence also began trading in government securities during the 14th century. This was only possible because these were independent city-states not ruled by a duke but a council of influential citizens. Italian companies were also the first to issue shares. Companies in England and the Low Countries followed in the 16th century. Around this time, a joint stock company—one whose stock is owned jointly by the shareholders—emerged and became important for the colonization of what Europeans called the ""New World"".",0,wikipedia,117
607,Stock market,"Even in the days before perestroika, socialism was never a monolith. Within the Communist countries, the spectrum of socialism ranged from the quasi-market, quasi-syndicalist system of Yugoslavia to the centralized totalitarianism of neighboring Albania. One time I asked Professor von Mises, the great expert on the economics of socialism, at what point on this spectrum of statism would he designate a country as ""socialist"" or not. At that time, I wasn't sure that any definite criterion existed to make that sort of clear-cut judgment. And so I was pleasantly surprised at the clarity and decisiveness of Mises's answer. ""A stock market,"" he answered promptly. ""A stock market is crucial to the existence of capitalism and private property. For it means that there is a functioning market in the exchange of private titles to the means of production. There can be no genuine private ownership of capital without a stock market: there can be no true socialism if such a market is allowed to exist.""",0,wikipedia,164
608,Stock market,"The stock market is one of the most important ways for companies to raise money, along with debt markets which are generally more imposing but do not trade publicly. This allows businesses to be publicly traded, and raise additional financial capital for expansion by selling shares of ownership of the company in a public market. The liquidity that an exchange affords the investors enables their holders to quickly and easily sell securities. This is an attractive feature of investing in stocks, compared to other less liquid investments such as property and other immoveable assets.",0,wikipedia,94
609,Stock market,"This event demonstrated that share prices can fall dramatically even though no generally agreed upon definite cause has been found: a thorough search failed to detect any 'reasonable' development that might have accounted for the crash. (Such events are predicted to occur strictly by randomness, although very rarely.) It seems also to be true more generally that many price movements (beyond those which are predicted to occur 'randomly') are not occasioned by new information; a study of the fifty largest one-day share price movements in the United States in the post-war period seems to confirm this.",0,wikipedia,96
610,Stock market,"A 'soft' EMH has emerged which does not require that prices remain at or near equilibrium, but only that market participants cannot systematically profit from any momentary 'market anomaly'. Moreover, while EMH predicts that all price movement (in the absence of change in fundamental information) is random (i.e. non-trending), many studies have shown a marked tendency for the stock market to trend over time periods of weeks or longer. Various explanations for such large and apparently non-random price movements have been promulgated. For instance, some research has shown that changes in estimated risk, and the use of certain strategies, such as stop-loss limits and value at risk limits, theoretically could cause financial markets to overreact. But the best explanation seems to be that the distribution of stock market prices is non-Gaussian (in which case EMH, in any of its current forms, would not be strictly applicable).",0,wikipedia,146
611,Stock market,"Other research has shown that psychological factors may result in exaggerated (statistically anomalous) stock price movements (contrary to EMH which assumes such behaviors 'cancel out'). Psychological research has demonstrated that people are predisposed to 'seeing' patterns, and often will perceive a pattern in what is, in fact, just noise, e.g. seeing familiar shapes in clouds or ink blots. In the present context, this means that a succession of good news items about a company may lead investors to overreact positively, driving the price up. A period of good returns also boosts the investors' self-confidence, reducing their (psychological) risk threshold.",0,wikipedia,99
