id,topic,text,label,source,word_count,style
326,Space exploration,"Space exploration is no longer a distant specialist topic; it increasingly shapes how institutions, businesses, and ordinary people operate. The field is widely studied because it shapes how modern societies organize knowledge, services, and technology. In practice, mars rovers and space telescopes have expanded knowledge of planets and the broader universe. Supporters often point out that the field advances science and often produces technologies with wider civilian value. At the same time, missions are expensive, risky, and dependent on long planning cycles. The result is a field that feels immediate and consequential rather than distant or purely technical.",1,chatgpt,98,D
887,Law,"Definitions of law often raise the question of the extent to which law incorporates morality. John Austin's utilitarian answer was that law is ""commands, backed by threat of sanctions, from a sovereign, to whom people have a habit of obedience"". Natural lawyers, on the other hand, such as Jean-Jacques Rousseau, argue that law reflects essentially moral and unchangeable laws of nature. The concept of ""natural law"" emerged in ancient Greek philosophy concurrently and in connection with the notion of justice, and re-entered the mainstream of Western culture through the writings of Thomas Aquinas, notably his Treatise on Law.",0,wikipedia,98,
545,Digital marketing,"In the 2000s, with increasing numbers of Internet users and the introduction of the iPhone, customers began searching for products and making decisions online instead of consulting a salesperson, which created a new problem for the marketing department of a company. Additionally, a survey conducted in the United Kingdom in 2000 revealed that most retailers had not yet registered their own domain names. These challenges encouraged marketers to explore new ways to integrate digital technology into marketing strategies. At the same time, pay-per-click (PPC) advertising, introduced by Google AdWords in 2000, allowed businesses to target specific keywords, making digital marketing more measurable and cost-effective.",0,wikipedia,104,
864,International relations,"While international politics has been analyzed since antiquity, it did not become a discrete field until 1919, when it was first offered as an undergraduate major by Aberystwyth University in the United Kingdom. The Second World War and its aftermath provoked greater interest and scholarship in international relations, particularly in North America and Western Europe, where it was shaped considerably by the geostrategic concerns of the Cold War. The collapse of the Soviet Union and the subsequent rise of globalization in the late 20th century have presaged new theories and evaluations of the rapidly changing international system.",0,wikipedia,97,
596,Healthcare,"Across many sectors, healthcare is moving from expert discussion into daily experience and public debate. The field is widely studied because it shapes how modern societies organize knowledge, services, and technology. Hospitals, clinics, vaccination programs, and telehealth services are all part of healthcare. Supporters often point out that effective healthcare improves life expectancy, productivity, and social well-being. At the same time, cost, access, workforce shortages, and unequal outcomes remain persistent issues. Key concepts include care delivery, public health, and diagnosis. The result is a field that feels immediate and consequential rather than distant or purely technical.",1,chatgpt,96,D
4,Artificial intelligence,"A knowledge base is a body of knowledge represented in a form that can be used by a program. An ontology is the set of objects, relations, concepts, and properties used by a particular domain of knowledge. Knowledge bases need to represent things such as objects, properties, categories, and relations between objects; situations, events, states, and time; causes and effects; knowledge about knowledge (what we know about what other people know); default reasoning (things that humans assume are true until they are told differently and will remain true even when other facts are changing); and many other aspects and domains of knowledge.",0,wikipedia,102,
389,Solar energy,"A critical view of solar energy recognizes both its practical value and the problems that accompany its expansion. Among its strengths, it offers a low-emission energy source that is widely available. Output varies with weather and time of day, so storage and grid management matter. Key concepts include photovoltaics, solar thermal, and panels. In practice, homes, schools, and utility-scale farms use solar systems to generate power. Its significance lies in the way it connects theory with practical decision-making and institutional change. This is why the field remains visible in education, industry, and wider social debate. For that reason, the topic is better understood through balanced analysis than through celebration alone. Questions of standards, governance, and responsible use frequently appear alongside technical discussion. This broader context affects how success is measured and how future development is guided.",1,chatgpt,136,E
339,Augmented reality,"Combat reality can be simulated and represented using complex, layered data and visual aides, most of which are head-mounted displays (HMD), which encompass any display technology that can be worn on the user's head. Military training solutions are often built on commercial off-the-shelf (COTS) technologies, such as Improbable's synthetic environment platform, Virtual Battlespace 3 and VirTra, with the latter two platforms used by the United States Army. As of 2018, VirTra is being used by both civilian and military law enforcement to train personnel in a variety of scenarios, including active shooter, domestic violence, and military traffic stops.",0,wikipedia,98,
760,Urbanization,"Similar problems now affect less developed countries, as rapid development of cities makes inequality worse. The drive to grow quickly and be efficient can lead to less fair urban development. Think tanks such as the Overseas Development Institute have proposed policies that encourage labour-intensive to make use of the migration of less skilled workers. One problem these migrant workers are involved with is the growth of slums. In many cases, the rural-urban unskilled migrant workers are attracted by economic opportunities in cities. Unfortunately, they cannot find a job and or pay for houses in urban areas and have to live in slums.",0,wikipedia,102,
689,Genetics,"Although the structure of DNA showed how inheritance works, it was still not known how DNA influences the behavior of cells. In the following years, scientists tried to understand how DNA controls the process of protein production. It was discovered that the cell uses DNA as a template to create matching messenger RNA, molecules with nucleotides very similar to DNA. The nucleotide sequence of a messenger RNA is used to create an amino acid sequence in protein; this translation between nucleotide sequences and amino acid sequences is known as the genetic code.",0,wikipedia,92,
585,Economics,"Discussion of economics usually highlights progress, yet the topic also raises limits and tensions that cannot be ignored. Among its strengths, it offers frameworks for understanding production, distribution, and consumption. Even so, real economies are shaped by politics, institutions, and uncertainty, so models have limits. Its central concepts often involve supply and demand, incentives, and the careful use of markets. A concrete example is that economic analysis informs taxation, labor policy, inflation management, and business strategy. The topic matters because it influences research, professional practice, and public policy in multiple sectors. This combination of ideas and applications gives the subject continuing relevance in modern society. A careful assessment therefore requires attention to both opportunity and limitation, rather than simple optimism.",1,chatgpt,120,E
461,Solar energy,"Urban heat islands (UHI) are metropolitan areas with higher temperatures than that of the surrounding environment. The higher temperatures result from increased absorption of solar energy by urban materials such as asphalt and concrete, which have lower albedos and higher heat capacities than those in the natural environment. A straightforward method of counteracting the UHI effect is to paint buildings and roads white and to plant trees in the area. Using these methods, a hypothetical ""cool communities"" program in Los Angeles has projected that urban temperatures could be reduced by approximately 3 °C at an estimated cost of US$1 billion, giving estimated total annual benefits of US$530 million from reduced air-conditioning costs and healthcare savings.",0,wikipedia,115,
715,Pharmaceutical industry,"In 1952 researchers at CIBA (Gesellschaft für Chemische Industrie in Basel, predecessor to Novartis) discovered the first orally available vasodilator, hydralazine. A major shortcoming of hydralazine monotherapy was that it lost its effectiveness over time (tachyphylaxis). In the mid-1950s Karl H. Beyer, James M. Sprague, John E. Baer, and Frederick C. Novello of Merck and Co. discovered and developed chlorothiazide, which remains the most widely used antihypertensive drug today. This development was associated with a substantial decline in the mortality rate among people with hypertension. The inventors were recognized by a Public Health Lasker Award in 1975 for ""the saving of untold thousands of lives and the alleviation of the suffering of millions of victims of hypertension"".",0,wikipedia,117,
523,Psychology,"The latter half of the 20th century further diversified the field of psychology, with women of color reaching new milestones. In 1962, Martha Bernal became the first Latina woman to get a Ph.D. in psychology. In 1969, Marigold Linton, the first Native American woman to get a Ph.D. in psychology, founded the National Indian Education Association. She was also a founding member of the Society for Advancement of Chicanos and Native Americans in Science. In 1971, The Network of Indian Psychologists was established by Carolyn Attneave. Harriet McAdoo was appointed to the White House Conference on Families in 1979.",0,wikipedia,99,
237,Operating system,"Across many sectors, operating system is moving from expert discussion into daily experience and public debate. It remains important because developments in the field affect both specialized work and everyday systems. In practice, desktop, mobile, and server platforms all depend on operating systems for stable operation. A well-designed operating system coordinates hardware efficiently and supports usability. At the same time, it must balance performance, compatibility, security, and resource isolation. That mix of promise, visibility, and controversy helps explain why the topic keeps returning to the public conversation. Because of this breadth, the topic often appears in interdisciplinary teaching, policy work, and applied research.",1,chatgpt,103,D
480,Wind power,"Onshore wind farms can have a significant visual impact. Due to a very low surface power density and spacing requirements, wind farms typically need to be spread over more land than other power stations. Their network of turbines, access roads, transmission lines, and substations can result in ""energy sprawl""; although land between the turbines and roads can still be used for agriculture. Some wind farms are opposed for potentially spoiling protected scenic areas, archaeological landscapes and heritage sites. A report by the Mountaineering Council of Scotland concluded that wind farms harmed tourism in areas known for natural landscapes and panoramic views.",0,wikipedia,101,
421,Renewable energy,"There are many other sources of bioenergy that are more niche, or not yet viable at large scales. For instance, bioethanol could be produced from the cellulosic parts of crops, rather than only the seed as is common today. Sweet sorghum may be a promising alternative source of bioethanol, due to its tolerance of a wide range of climates. Cow dung can be converted into methane. There is also a great deal of research involving algal fuel, which is attractive because algae is a non-food resource, grows around 20 times faster than most food crops, and can be grown almost anywhere.",0,wikipedia,101,
527,Finance,"Finance is commonly described as an area of study that finance studies how money, investments, assets, and liabilities are managed by individuals, firms, and governments. Its central concepts often involve capital, risk, and the careful use of investment. It remains important because developments in the field affect both specialized work and everyday systems. A concrete example is that finance guides decisions about loans, savings, corporate funding, and portfolio management. Among its strengths, it helps allocate resources and evaluate trade-offs under uncertainty. Taken together, these features explain why the field continues to attract sustained attention.",1,chatgpt,94,A
123,Quantum computing,"Quantum computing is commonly described as an area of study that quantum computing investigates computational systems that use quantum properties such as superposition and entanglement. Its central concepts often involve qubits, superposition, and the careful use of entanglement. Its significance lies in the way it connects theory with practical decision-making and institutional change. In practice, researchers hope quantum methods will help with optimization, chemistry simulation, and cryptography. Among its strengths, in theory, certain problems may be solved far more efficiently than on classical machines. The technology is still experimental and faces major hardware, error, and scaling difficulties. As the field develops, it continues to influence how problems are defined, studied, and managed. Overall, it is best seen as an informative and evolving field with broad practical importance. Debate in this area usually concerns not only what can be done, but also what should be done and under what conditions.",1,chatgpt,149,A
355,Virtual reality,"By July 1994, Sega had released the VR-1 motion simulator ride attraction in Joypolis indoor theme parks, as well as the Dennou Senki Net Merc arcade game. Both used an advanced head-mounted display dubbed the ""Mega Visor Display"" developed in conjunction with Virtuality; it was able to track head movement in a 360-degree stereoscopic 3D environment, and in its Net Merc incarnation was powered by the Sega Model 1 arcade system board. Apple released QuickTime VR, which, despite using the term ""VR"", was unable to represent virtual reality, and instead displayed 360-degree interactive panoramas.",0,wikipedia,94,
719,Environmental science,"Environmental science came alive as a substantive, active field of scientific investigation in the 1960s and 1970s, driven by the need for a multi-disciplinary approach to analyze complex environmental problems, as well as the arrival of substantive environmental laws requiring specific environmental protocols of investigation, and the growing public awareness of a need for action in addressing environmental problems. Events that spurred this development included the publication of Rachel Carson's landmark environmental book Silent Spring along with major environmental issues becoming public, such as the 1969 Santa Barbara oil spill, and the Cuyahoga River of Cleveland, Ohio ""catching fire"", also in 1969.",0,wikipedia,102,
566,Cryptocurrency,"Cryptocurrency is no longer a distant specialist topic; it increasingly shapes how institutions, businesses, and ordinary people operate. The field is widely studied because it shapes how modern societies organize knowledge, services, and technology. People use cryptocurrencies for trading, decentralized finance, and cross-border transfers. Supporters often point out that supporters value programmability, portability, and alternatives to traditional intermediaries. Prices can swing sharply, while scams, regulation, and technical failures remain concerns. Its central concepts often involve tokens, wallets, and the careful use of consensus. The result is a field that feels immediate and consequential rather than distant or purely technical.",1,chatgpt,99,D
293,Augmented reality,"Augmented reality becomes easier to grasp when it is viewed through real applications rather than abstract definition alone. A concrete example is that aR is used in navigation, retail visualization, industrial maintenance, and education. Its significance lies in the way it connects theory with practical decision-making and institutional change. Important ideas in the area include spatial tracking, overlay graphics, as well as interaction. Supporters often point out that it can enrich real settings with context-sensitive information and guidance. Even so, usability, hardware limitations, privacy, and social acceptance still shape adoption. These examples show how the subject affects real organizations, services, and users.",1,chatgpt,102,C
892,Autonomous vehicle,"The value of autonomous vehicle is most visible when it is examined in everyday systems and professional practice. In practice, pilot deployments include self-driving taxis, delivery vehicles, and driver-assistance systems. The field is widely studied because it shapes how modern societies organize knowledge, services, and technology. Its central concepts often involve sensor fusion, navigation, and the careful use of decision systems. Supporters often point out that the technology may improve safety, mobility, and transport efficiency if deployed well. Reliability, regulation, edge cases, and public trust remain major barriers. As the field develops, it continues to influence how problems are defined, studied, and managed. Seen in this way, the topic is not merely theoretical but closely tied to practical outcomes.",1,chatgpt,119,C
316,Space exploration,"Space exploration is commonly described as an area of study that space exploration investigates outer space through telescopes, satellites, robotic probes, and human missions. Its central concepts often involve orbital science, planetary missions, and the careful use of rocketry. The field is widely studied because it shapes how modern societies organize knowledge, services, and technology. Real-world use can be seen when mars rovers and space telescopes have expanded knowledge of planets and the broader universe. Among its strengths, the field advances science and often produces technologies with wider civilian value. Missions are expensive, risky, and dependent on long planning cycles. Overall, it is best seen as an informative and evolving field with broad practical importance.",1,chatgpt,115,A
754,Urbanization,"Urbanization occurs either organically or planned as a result of individual, collective and state action. Living in a city can be culturally and economically beneficial since it can provide greater opportunities for access to the labour market, better education, housing, and safety conditions, and reduce the time and expense of commuting and transportation. Conditions like density, proximity, diversity, and marketplace competition are elements of an urban environment that are deemed beneficial. However, there are also harmful social phenomena that arise: alienation, stress, increased cost of living, and mass marginalization that are connected to an urban way of living. Suburbanization, which is happening in the cities of the largest developing countries, may be regarded as an attempt to balance these harmful aspects of urban life while still allowing access to a large extent of shared resources.",0,wikipedia,135,
552,Digital marketing,"Data-driven advertising: Users generate a lot of data in every step they take on the path of customer journey and brands can now use that data to activate their known audience with data-driven programmatic media buying. Without exposing customers' privacy, users' data can be collected from digital channels (e.g.: when the customer visits a website, reads an e-mail, or launches and interact with a brand's mobile app), brands can also collect data from real-world customer interactions, such as brick and mortar stores visits and from CRM and sales engines datasets. Also known as people-based marketing or addressable media, data-driven advertising is empowering brands to find their loyal customers in their audience and deliver in real time a much more personal communication, highly relevant to each customers' moment and actions.",0,wikipedia,129,
164,Computer vision,"Computer vision is often presented as a promising field, but a balanced view shows that its advantages come with difficult trade-offs. The field helps automate visual analysis at speed and scale. At the same time, performance can drop with poor lighting, biased data, occlusion, or unusual contexts. Its central concepts often involve image processing, object detection, and the careful use of classification. Real-world use can be seen when it is used in quality inspection, self-driving systems, face recognition, and medical imaging. For that reason, the topic is better understood through balanced analysis than through celebration alone.",1,chatgpt,96,E
377,Space exploration,"The exploration of Mars has been an important part of the space exploration programs of the Soviet Union (later Russia), the United States, Europe, Japan, and India. Dozens of robotic spacecraft, including orbiters, landers, and rovers, have been launched toward Mars since the 1960s. These missions were aimed at gathering data about current conditions and answering questions about the history of Mars. The questions raised by the scientific community are expected to not only give a better appreciation of the Red Planet but also yield further insight into the past, and possible future, of Earth.",0,wikipedia,95,
544,Digital marketing,"It has significantly transformed how brands and businesses use technology for marketing since the 1990s and 2000s. As digital platforms became increasingly incorporated into marketing plans and everyday life, and as people increasingly used digital devices instead of visiting physical shops, digital marketing campaigns have become increasingly prevalent, employing combinations of methods. These methods include search engine optimization (SEO), search engine marketing (SEM), content marketing, influencer marketing, content automation, campaign marketing, data-driven marketing, e-commerce marketing, social media marketing, social media optimization, e-mail direct marketing, display advertising, e-books, optical disks and games. Digital marketing also extends to non-Internet channels that provide digital media, such as television, mobile phones (SMS and MMS), callbacks, and on-hold mobile ringtones.",0,wikipedia,115,
230,Data mining,"Before data mining algorithms can be used, a target data set must be assembled. As data mining can only uncover patterns actually present in the data, the target data set must be large enough to contain these patterns while remaining concise enough to be mined within an acceptable time limit. A common source for data is a data mart or data warehouse. Pre-processing is essential to analyze the multivariate data sets before data mining. The target set is then cleaned. Data cleaning removes the observations containing noise and those with missing data.",0,wikipedia,92,
318,Information security,"For any information system to serve its purpose, the information must be available when it is needed. This means the computing systems used to store and process the information, the security controls used to protect it, and the communication channels used to access it must be functioning correctly. High availability systems aim to remain available at all times, preventing service disruptions due to power outages, hardware failures, and system upgrades. Ensuring availability also involves preventing denial-of-service attacks, such as a flood of incoming messages to the target system, essentially forcing it to shut down.",0,wikipedia,94,
254,Database,"Discussion of database usually highlights progress, yet the topic also raises limits and tensions that cannot be ignored. Supporters often point out that databases support consistency, shared access, and fast retrieval of important information. At the same time, design errors, scaling demands, and security failures can have serious consequences. Its central concepts often involve queries, transactions, and the careful use of schemas. Real-world use can be seen when banks, hospitals, and online stores rely on databases to manage essential records and operations. The topic matters because it influences research, professional practice, and public policy in multiple sectors. This is why the field remains visible in education, industry, and wider social debate. For that reason, the topic is better understood through balanced analysis than through celebration alone. Questions of standards, governance, and responsible use frequently appear alongside technical discussion.",1,chatgpt,138,E
815,International relations,"From an educational perspective, international relations is usually defined as a domain that international relations examines interactions among states, international organizations, and other actors in world affairs. Its central concepts often involve diplomacy, conflict, and the careful use of cooperation. It remains important because developments in the field affect both specialized work and everyday systems. A concrete example is that it studies trade negotiations, alliances, war, migration, and climate diplomacy. Supporters often point out that the field offers tools for understanding power, cooperation, and global interdependence. Even so, international politics often involves uncertainty, competing interests, and unequal influence. As the field develops, it continues to influence how problems are defined, studied, and managed. As an introductory concept, it provides a framework for studying related methods, systems, and debates. Debate in this area usually concerns not only what can be done, but also what should be done and under what conditions.",1,chatgpt,150,B
518,E-commerce,"The value of e-commerce is most visible when it is examined in everyday systems and professional practice. A concrete example is that consumers routinely purchase clothing, groceries, and software through e-commerce sites and apps. It remains important because developments in the field affect both specialized work and everyday systems. Important ideas in the area include online transactions, payment systems, as well as logistics. It offers convenience, broad selection, and access to global markets. Even so, fraud, delivery complexity, platform dependence, and returns management remain important issues. These examples show how the subject affects real organizations, services, and users.",1,chatgpt,98,C
821,International relations,"Across many sectors, international relations is moving from expert discussion into daily experience and public debate. It remains important because developments in the field affect both specialized work and everyday systems. A concrete example is that it studies trade negotiations, alliances, war, migration, and climate diplomacy. Supporters often point out that the field offers tools for understanding power, cooperation, and global interdependence. At the same time, international politics often involves uncertainty, competing interests, and unequal influence. The result is a field that feels immediate and consequential rather than distant or purely technical.",1,chatgpt,92,D
56,Data science,"Data science is no longer a distant specialist topic; it increasingly shapes how institutions, businesses, and ordinary people operate. Its significance lies in the way it connects theory with practical decision-making and institutional change. A concrete example is that organizations use data science to understand customers, improve operations, and support strategy. It helps convert raw information into evidence for planning and decision-making. Common challenges include messy data, privacy obligations, and misleading interpretations. Key concepts include data cleaning, visualization, and statistical analysis. The subject also crosses disciplinary boundaries, which helps explain its broad appeal and practical reach. The result is a field that feels immediate and consequential rather than distant or purely technical. The field is shaped by changing tools, new evidence, and the practical demands of implementation. Questions of standards, governance, and responsible use frequently appear alongside technical discussion.",1,chatgpt,139,D
504,Digital marketing,"Digital marketing becomes easier to grasp when it is viewed through real applications rather than abstract definition alone. Real-world use can be seen when businesses use online ads and email campaigns to reach audiences and measure engagement. Its significance lies in the way it connects theory with practical decision-making and institutional change. Its central concepts often involve targeting, analytics, and the careful use of campaigns. Supporters often point out that it allows precise tracking, segmentation, and iterative improvement. Competition for attention, privacy regulation, and ad fatigue complicate performance. The subject also crosses disciplinary boundaries, which helps explain its broad appeal and practical reach. Seen in this way, the topic is not merely theoretical but closely tied to practical outcomes.",1,chatgpt,119,C
72,Cloud computing,"Another challenge of cloud computing is reduced visibility and control. Cloud users may not have full insight into how their cloud resources are managed, configured, or optimized by their providers. They may also have limited ability to customize or modify their cloud services according to their specific needs or preferences. Complete understanding of all technology may be impossible, especially given the scale, complexity, and deliberate opacity of contemporary systems; however, there is a need for understanding complex technologies and their interconnections to have power and agency within them. The metaphor of the cloud can be seen as problematic as cloud computing retains the aura of something noumenal and numinous; it is something experienced without precisely understanding what it is or how it works.",0,wikipedia,123,
112,Blockchain,"The value of blockchain is most visible when it is examined in everyday systems and professional practice. Real-world use can be seen when beyond cryptocurrency, blockchain is explored for supply chains, identity systems, and smart contracts. It remains important because developments in the field affect both specialized work and everyday systems. Key concepts include distributed ledgers, consensus, and cryptography. It can increase traceability, transparency, and resistance to tampering. Scalability, energy use in some systems, and regulatory uncertainty limit wider adoption. As the field develops, it continues to influence how problems are defined, studied, and managed. Seen in this way, the topic is not merely theoretical but closely tied to practical outcomes.",1,chatgpt,111,C
528,Finance,"In broad terms, finance is the field that finance studies how money, investments, assets, and liabilities are managed by individuals, firms, and governments. Important ideas in the area include capital, risk, as well as investment. The field is widely studied because it shapes how modern societies organize knowledge, services, and technology. Finance guides decisions about loans, savings, corporate funding, and portfolio management. It helps allocate resources and evaluate trade-offs under uncertainty. Even so, market volatility, unequal access, and poor incentives can produce instability or harm. As the field develops, it continues to influence how problems are defined, studied, and managed. Overall, it is best seen as an informative and evolving field with broad practical importance.",1,chatgpt,115,A
436,Psychology,"Psychology is commonly described as an area of study that psychology is the scientific study of mind and behavior, including cognition, emotion, development, and social interaction. Key concepts include behavior, cognition, and research methods. The topic matters because it influences research, professional practice, and public policy in multiple sectors. In practice, psychological research informs therapy, education, workplace design, and marketing. Supporters often point out that it helps explain how people think, feel, learn, and respond to environments. Even so, human behavior is complex, and findings can be shaped by context and methodology. This combination of ideas and applications gives the subject continuing relevance in modern society. Overall, it is best seen as an informative and evolving field with broad practical importance.",1,chatgpt,121,A
598,Healthcare,"A critical view of healthcare recognizes both its practical value and the problems that accompany its expansion. Among its strengths, effective healthcare improves life expectancy, productivity, and social well-being. At the same time, cost, access, workforce shortages, and unequal outcomes remain persistent issues. Important ideas in the area include care delivery, public health, as well as diagnosis. Hospitals, clinics, vaccination programs, and telehealth services are all part of healthcare. A careful assessment therefore requires attention to both opportunity and limitation, rather than simple optimism. The field is shaped by changing tools, new evidence, and the practical demands of implementation.",1,chatgpt,99,E
843,Ethics,"Ethics can be understood as a field that ethics studies moral principles, responsible action, and judgments about right and wrong conduct. Important ideas in the area include moral reasoning, values, as well as responsibility. It remains important because developments in the field affect both specialized work and everyday systems. Ethics informs debates about medicine, business, technology, and public policy. Among its strengths, it helps people evaluate consequences, duties, and competing values. Overall, it is best seen as an informative and evolving field with broad practical importance. Its methods and priorities can also vary across countries, industries, and research traditions.",1,chatgpt,99,A
275,Information security,"A textbook introduction to information security begins with the idea that it information security preserves the confidentiality, integrity, and availability of information and related systems. Important ideas in the area include access control, governance, as well as risk assessment. The field is widely studied because it shapes how modern societies organize knowledge, services, and technology. A concrete example is that organizations protect staff records, financial data, and research files through layered controls. Among its strengths, strong security supports legal compliance, trust, and resilience. As an introductory concept, it provides a framework for studying related methods, systems, and debates.",1,chatgpt,98,B
697,Genetics,"Genes are arranged linearly along long chains of DNA base-pair sequences. In bacteria, each cell usually contains a single circular genophore, while eukaryotic organisms (such as plants and animals) have their DNA arranged in multiple linear chromosomes. These DNA strands are often extremely long; the largest human chromosome, for example, is about 247 million base pairs in length. The DNA of a chromosome is associated with structural proteins that organize, compact, and control access to the DNA, forming a material called chromatin; in eukaryotes, chromatin is usually composed of nucleosomes, segments of DNA wound around cores of histone proteins. The full set of hereditary material in an organism (usually the combined DNA sequences of all chromosomes) is called the genome.",0,wikipedia,120,
425,Electric vehicle,"Since the late 20th century, technological advancement in lithium batteries, which offer superior energy density and current output versus lead-acid batteries, has revived public interest as zero-emission vehicle options. Manufacturers mostly switched to hybrids that use internal combustion engines like conventional vehicles, but add electric motors as a supplement, powered by electricity produced internally by motor-generators and recovered from regenerative braking. Plug-in hybrid electric vehicles, which can be recharged from an electric grid and use electric motors as the primary propulsion rather than as a supplement to combustion engines, did not see any mass production until the late 2000s, and battery electric cars did not become practical options for the consumer market until the 2010s. Although spacecraft have been propelled by electricity since the 1960s, non-rocket spacelaunch from Earth remains science fiction.",0,wikipedia,132,
884,Human computer interaction,"Discussion of human computer interaction usually highlights progress, yet the topic also raises limits and tensions that cannot be ignored. Supporters often point out that good interaction design can improve efficiency, inclusion, satisfaction, and safety. Designers must account for diverse users, contexts, devices, and constraints. Important ideas in the area include usability, interaction design, as well as accessibility. In practice, hCI guides the design of apps, websites, kiosks, and assistive technologies. The field is widely studied because it shapes how modern societies organize knowledge, services, and technology. This is why the field remains visible in education, industry, and wider social debate. For that reason, the topic is better understood through balanced analysis than through celebration alone. Questions of standards, governance, and responsible use frequently appear alongside technical discussion. This broader context affects how success is measured and how future development is guided.",1,chatgpt,142,E
413,Nuclear energy,"Nuclear energy becomes easier to grasp when it is viewed through real applications rather than abstract definition alone. Several countries use nuclear plants to supply large shares of low-carbon electricity. Its significance lies in the way it connects theory with practical decision-making and institutional change. Its central concepts often involve reactors, fission, and the careful use of baseload power. Supporters often point out that it can deliver steady output with low operational carbon emissions. These examples show how the subject affects real organizations, services, and users. Because of this breadth, the topic often appears in interdisciplinary teaching, policy work, and applied research.",1,chatgpt,102,C
3,Artificial intelligence,"Artificial intelligence was founded as an academic discipline in 1956, and the field went through multiple cycles of optimism throughout its history, followed by periods of disappointment and loss of funding, known as AI winters. Funding and interest increased substantially after 2012, when graphics processing units began being used to accelerate neural networks, and deep learning outperformed previous AI techniques. This growth accelerated further after 2017 with the transformer architecture. In the 2020s, an ongoing period of rapid progress in advanced generative AI became known as the AI boom. Generative AI's ability to create and modify content has led to several unintended consequences and harms. Ethical concerns have been raised about AI's long-term effects and potential existential risks, prompting discussions about regulatory policies to ensure the safety and benefits of the technology.",0,wikipedia,132,
399,Climate change,"Around 30% of Earth's land area is largely unusable for humans (glaciers, deserts, etc.), 26% is forests, 10% is shrubland and 34% is agricultural land. Deforestation is the main land use change contributor to global warming, as the destroyed trees release CO2, and are not replaced by new trees, removing that carbon sink. Between 2001 and 2018, 27% of deforestation was from permanent clearing to enable agricultural expansion for crops and livestock. Another 24% has been lost to temporary clearing under the shifting cultivation agricultural systems. 26% was due to logging for wood and derived products, and wildfires have accounted for the remaining 23%. Some forests have not been fully cleared, but were already degraded by these impacts. Restoring these forests also recovers their potential as a carbon sink.",0,wikipedia,129,
610,Stock market,"A 'soft' EMH has emerged which does not require that prices remain at or near equilibrium, but only that market participants cannot systematically profit from any momentary 'market anomaly'. Moreover, while EMH predicts that all price movement (in the absence of change in fundamental information) is random (i.e. non-trending), many studies have shown a marked tendency for the stock market to trend over time periods of weeks or longer. Various explanations for such large and apparently non-random price movements have been promulgated. For instance, some research has shown that changes in estimated risk, and the use of certain strategies, such as stop-loss limits and value at risk limits, theoretically could cause financial markets to overreact. But the best explanation seems to be that the distribution of stock market prices is non-Gaussian (in which case EMH, in any of its current forms, would not be strictly applicable).",0,wikipedia,146,
208,Data mining,"Data mining is often presented as a promising field, but a balanced view shows that its advantages come with difficult trade-offs. It supports decision-making by exposing recurring structures and useful signals. At the same time, poorly framed questions or biased data can produce misleading or trivial findings. Its central concepts often involve pattern discovery, clustering, and the careful use of classification. Retailers use data mining to understand purchasing behavior and optimize inventory. The topic matters because it influences research, professional practice, and public policy in multiple sectors. The subject also crosses disciplinary boundaries, which helps explain its broad appeal and practical reach. A careful assessment therefore requires attention to both opportunity and limitation, rather than simple optimism.",1,chatgpt,117,E
481,Wind power,"Wind turbines are devices that convert the wind's kinetic energy into electrical power. The result of over a millennium of windmill development and modern engineering, today's wind turbines are manufactured in a wide range of horizontal axis and vertical axis types. The smallest turbines are used for applications such as battery charging for auxiliary power. Slightly larger turbines can be used for making small contributions to a domestic power supply while selling unused power back to the utility supplier via the electrical grid. Arrays of large turbines, known as wind farms, have become an increasingly important source of renewable energy and are used by many countries to reduce their reliance on fossil fuels.",0,wikipedia,113,
443,Psychology,"The value of psychology is most visible when it is examined in everyday systems and professional practice. Real-world use can be seen when psychological research informs therapy, education, workplace design, and marketing. It remains important because developments in the field affect both specialized work and everyday systems. Key concepts include behavior, cognition, and research methods. Among its strengths, it helps explain how people think, feel, learn, and respond to environments. Human behavior is complex, and findings can be shaped by context and methodology. These examples show how the subject affects real organizations, services, and users.",1,chatgpt,95,C
181,Big data,"Big data is commonly described as an area of study that big data refers to very large or complex datasets that require advanced tools for storage, processing, and analysis. Its central concepts often involve volume, velocity, and the careful use of variety. It remains important because developments in the field affect both specialized work and everyday systems. Governments and businesses analyze large streams of transactions, sensor data, and online activity. Among its strengths, such analysis can reveal trends that are invisible in smaller datasets. Even so, it also raises concerns about privacy, governance, infrastructure cost, and data quality. This combination of ideas and applications gives the subject continuing relevance in modern society. Overall, it is best seen as an informative and evolving field with broad practical importance.",1,chatgpt,127,A
394,Climate change,"The Northern Hemisphere and the North Pole have warmed much faster than the South Pole and Southern Hemisphere. The Northern Hemisphere not only has much more land, but also more seasonal snow cover and sea ice. As these surfaces flip from reflecting a lot of light to being dark after the ice has melted, they start absorbing more heat. Local black carbon deposits on snow and ice also contribute to Arctic warming. Arctic surface temperatures are increasing between three and four times faster than in the rest of the world. Melting of ice sheets near the poles weakens both the Atlantic and the Antarctic limb of thermohaline circulation, which further changes the distribution of heat and precipitation around the globe.",0,wikipedia,120,
